"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"90","We're head over heels for this season's best shoestake a closer look: ",FALSE,8,NA,2017-09-08 18:19:45,FALSE,NA,"906220527731257345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",4,FALSE,FALSE,NA,NA
"91","Behold the power of @jacquemus: @alicezielasko ",FALSE,6,NA,2017-09-03 22:30:16,FALSE,NA,"904471634018525184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"92","#NYFW is almost here! What are you looking forward to?",FALSE,2,NA,2017-09-03 22:18:32,FALSE,NA,"904468682147028994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"93","Everyone's favourite   got a makeover this season: @LoeweOfficial ",FALSE,7,NA,2017-09-03 21:55:06,FALSE,NA,"904462785165262850",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"94","@Juliettteee Can you please send us a DM with the brand and style of shoe so we can look into this for you/ Thanks, Farfetch",FALSE,0,"Juliettteee",2017-09-03 16:41:47,FALSE,"904254142377476096","904383936532447233","36312475","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"95","@watevererin Hello, Can you please send us a DM with your order information so we can look into it for you. Thanks, Farfetch",FALSE,0,NA,2017-09-03 16:40:40,FALSE,NA,"904383654989897728",NA,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"96","@Rambz300 At this time, we unfortunately do not have any active promo codes. However, the best way to find out about upcoming sales, prom...",FALSE,1,"Rambz300",2017-09-03 16:38:41,FALSE,"903802663522983937","904383155469209601","804076450034962432","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"97","The ultimate #LaborDayWeekend style edit by NYC blogger 
@HeSpokeStyle: ",FALSE,1,NA,2017-09-03 16:20:09,FALSE,NA,"904378493127057409",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"98","How are you spending #LaborDayWeekend? ",FALSE,4,NA,2017-09-03 11:57:14,FALSE,NA,"904312326068764672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",1,FALSE,FALSE,NA,NA
"99","400+ new reasons to free up space in your wardrobe this weekend: @jacquemus ",FALSE,3,NA,2017-09-02 20:59:36,TRUE,NA,"904086428623233024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"100","@lolburnst Hello, The best way to find out about upcoming sales and promotions is to sign up for our newsletter! Thanks, Farfetch",FALSE,0,"lolburnst",2017-09-01 23:48:37,FALSE,"903747719637766144","903766575853047808","1552486874","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"101","@MiloKomar Hola, lamentamos si hubo alguna confusion con el precio. Con mucho gusto te asistimos. Por favor mandanos un mensaje directo. ...",FALSE,0,"MiloKomar",2017-09-01 22:05:38,FALSE,"903732073529212928","903740657591873537","1487984412","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"102","@RaghadAlha At this time, we unfortunately do not have any active promo codes. However, the best way to find out about upcoming sales, pr...",FALSE,0,"RaghadAlha",2017-09-01 00:03:53,FALSE,"902989518189539328","903408028338282497","4202171537","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"103","This is how @rihanna does back-to-schoolwith @FENTYXPUMA creepers: ",FALSE,5,NA,2017-08-31 16:19:53,FALSE,NA,"903291262048116742",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"104","Have you discovered Raf Simons' bold new take on American classics at@CalvinKlein 205W39NYC? ",FALSE,7,NA,2017-08-31 13:32:31,FALSE,NA,"903249142872498176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"105","Wear @BALENCIAGA and you should expect to be watched. Take a peek at the new AW17 collection and shop now: ",FALSE,12,NA,2017-08-30 07:49:59,TRUE,NA,"902800552601559043",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"106","All eyes are on @BALENCIAGA this season. See more of the new AW17 collection: ",FALSE,4,NA,2017-08-29 18:49:23,FALSE,NA,"902604108686909440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",2,FALSE,FALSE,NA,NA
"107","We've got a velvet crush: @YSL @OffWht @bbruzziches #Attico ",FALSE,9,NA,2017-08-27 17:15:15,FALSE,NA,"901855642578771968",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"108","Why @PringleScotland deserves a spot in your fall wardrobe: ",FALSE,8,NA,2017-08-27 12:20:13,FALSE,NA,"901781393562271744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"109","Fill in the blank: A long weekend is best spent ____________ .",FALSE,1,NA,2017-08-27 10:31:37,FALSE,NA,"901754066589573120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"110","10 ways to add a little (or a lot) of pink to your look this season, courtesy of @mressentialist: ",FALSE,7,NA,2017-08-26 19:00:33,TRUE,NA,"901519753105334272",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"111","The pursuit of the perfect handbag is not easy. Enter @aestherekme: ",FALSE,4,NA,2017-08-26 14:25:11,FALSE,NA,"901450455708028928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"112","Follow @TheAlexBadia's chic holiday travels through Formentera in our Instagram Stories: ",FALSE,1,NA,2017-08-26 07:08:52,FALSE,NA,"901340652520321024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"113","If you want to mean business this season, at work or at play, these are the looks that are right on the money: ",FALSE,7,NA,2017-08-24 09:10:10,TRUE,NA,"900646403722141696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"114","The ultimate looks for mini-me trendsetters: ",FALSE,3,NA,2017-08-23 15:45:23,FALSE,NA,"900383474472890368",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"115","Do you know @WoutersHendrix? Think elegantly understated designs using decadent natural materials: ",FALSE,5,NA,2017-08-23 14:10:22,TRUE,NA,"900359563047714820",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"116","8 steps to mastering AW17s new take on power dressing: ",FALSE,5,NA,2017-08-23 08:56:31,FALSE,NA,"900280580465729536",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"117","@Therthaar Hello, We do not have this product in our inventory. Thanks, Farfetch",FALSE,0,"Therthaar",2017-08-22 23:12:34,FALSE,"899681409476042752","900133623671783424","3311298781","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"118","@Therthaar Please send us a private message with the Farfetch item ID for more information. Thanks, Farfetch.",FALSE,0,"Therthaar",2017-08-22 20:24:38,FALSE,"899681409476042752","900091361105502214","3311298781","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"119","@Bensonchin2 Hello, The material of the product is stated on the product page under Composition &amp; Care. You can DM us for full details also.",FALSE,0,"Bensonchin2",2017-08-22 17:45:14,FALSE,"900016031971901442","900051248854032384","823079699349786624","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"120","@2jsvlcedo_2 Hello, We will assist you via direct message. Thanks, Farfetch",FALSE,1,"2jsvlcedo_2",2017-08-22 17:34:54,FALSE,"900014902370213888","900048650017136640","897270312076693504","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"121","@Therthaar Hello, We ship to Germany all the time. Please DM us with the Farfetch item ID for more information. Thanks, Farfetch.",FALSE,0,"Therthaar",2017-08-22 17:26:35,FALSE,"899681409476042752","900046553360068609","3311298781","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"122","@zenxolex Hello, We are unsure at the moment, stock is dependent on our partner boutiques. Subscribe to our newsletter for updates. Thanks!",FALSE,0,"zenxolex",2017-08-22 17:07:15,FALSE,"899627337502916609","900041689968017408","787059205941362689","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"123","It's not all business this season. Discover the new laid-back yet perfectly tailored silhouette: ",FALSE,6,NA,2017-08-22 15:41:05,TRUE,NA,"900020004560801792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
"124","The pieces, the designers and everything else you need to know to pull off this season's power dressing: ",FALSE,4,NA,2017-08-22 15:39:37,TRUE,NA,"900019637227855872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
"125","How would you define your look? 3 boutiques hand-pick pieces for 3 different personal styles: ",FALSE,3,NA,2017-08-20 15:12:18,TRUE,NA,"899287985178279936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"126","The cat's out of the bag. Find the best feline prints for your little one this season: ",FALSE,7,NA,2017-08-20 05:40:06,TRUE,NA,"899143989114408960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"127","What's on your Farfetch Wishlist right now?",FALSE,4,NA,2017-08-20 03:41:53,FALSE,NA,"899114235103371265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",1,FALSE,FALSE,NA,NA
"128","On #Caturday, a @DIESEL ""Cat-astrophy.""
",FALSE,6,NA,2017-08-19 18:22:29,FALSE,NA,"898973460365324288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",1,FALSE,FALSE,NA,NA
"129","From backpacks to weekenders, this is your ultimate bag guide: #FarfetchMan ",FALSE,4,NA,2017-08-19 11:40:08,FALSE,NA,"898872203868905472",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"130","Bend the gender rulesLoulou de Saison blogger Chlo Harrouche shares her must-have androgynous dressing picks: ",FALSE,5,NA,2017-08-19 09:35:06,TRUE,NA,"898840739005714433",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"131","Designer @tabithasimmons_ picks 10 shoes of the season that will take you from day to night: ",FALSE,6,NA,2017-08-19 06:30:16,FALSE,NA,"898794223385837568",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"132","Why not suit up for a night out? @McQueen @YSL ",FALSE,4,NA,2017-08-19 00:18:02,FALSE,NA,"898700548979007489",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"133","#TheOne is waiting for you . . . discover your new season wardrobe: @rosieassoulin ",FALSE,3,NA,2017-08-18 15:17:09,TRUE,NA,"898564430769737729",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"134","Blogger @GiottoCalendoli sums up his style in 10 statement pieces: ",FALSE,7,NA,2017-08-16 09:15:11,FALSE,NA,"897748564364939264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"135","This season, the power is in the palm of your hand. Which bag is #TheOne for you? ",FALSE,4,NA,2017-08-15 23:37:59,FALSE,NA,"897603304481574913",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"136","@MattBlakemore Hello Matt! We would be happy to assist. Please send us a DM with more information. Thanks, Farfetch,",FALSE,0,"MattBlakemore",2017-08-14 23:24:51,FALSE,"897227713341247488","897237615212195840","25857141","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"137","Tailor your look this season with @StellaMcCartney: ",FALSE,6,NA,2017-08-13 20:20:08,FALSE,NA,"896828739425894409",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"138","There's nothing like a new activewear ensemble to motivate your workouts: @TheUpsideLife ",FALSE,7,NA,2017-08-13 18:30:25,TRUE,NA,"896801127844524033",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"139","Dress for yourself and no one else. 8 out-there trends to embrace this season: ",FALSE,7,NA,2017-08-13 17:05:12,FALSE,NA,"896779683798372352",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"140","Im not really into fashion, Im more into style. In conversation with @joeyBADASS: ",FALSE,9,NA,2017-08-13 15:52:27,FALSE,NA,"896761375846010882",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"141","What's your ultimate weekend getaway?",FALSE,0,NA,2017-08-12 12:11:27,FALSE,NA,"896343369491693568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
"142","Your AW17 wardrobe is waiting...follow us on Instagram for inspiration. ",FALSE,2,NA,2017-08-12 12:02:50,FALSE,NA,"896341204006191104",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","farfetch",0,FALSE,FALSE,NA,NA
"143","The sun sets on another day of Copenhagen Fashion Week! Don't miss highlights in our Instagram Story: ",FALSE,11,NA,2017-08-10 21:45:17,TRUE,NA,"895763005719408640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"144","We're excited to welcome @yasminsewell to Farfetch! ",FALSE,8,NA,2017-08-10 11:00:19,FALSE,NA,"895600692160634880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"145","All the whimsy and fun of @StellaMcCartney in mini-me formshop #StellaKids: ",FALSE,9,NA,2017-08-06 22:55:06,FALSE,NA,"894331024175493120",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"146","Channel the blues this season: @TemperleyLondon @NKirkwoodLondon @MarkCrossPRgirl ",FALSE,10,NA,2017-08-06 22:42:11,FALSE,NA,"894327773124329476",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",3,FALSE,FALSE,NA,NA
"147","No excuse needed to indulge in one of the best new bags of the season: ",FALSE,4,NA,2017-08-06 21:25:14,FALSE,NA,"894308409746628614",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"148","Back to School time isn't just for the kids. How will you prep for the new season?",FALSE,2,NA,2017-08-06 21:15:04,FALSE,NA,"894305850654957568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",1,FALSE,FALSE,NA,NA
"149","Are you ready to take flight this season? @Dsquared2 @MaisonValentino #FarfetchMan ",FALSE,5,NA,2017-08-06 13:20:46,FALSE,NA,"894186488400941057",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"150","I like to see @FigueLoves aesthetic as a little bohemian and a little adventurous. 10 Figue vacation essentials: ",FALSE,3,NA,2017-08-05 19:45:10,TRUE,NA,"893920836872265730",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"151","Do you dare to clash this season? Find the best prints and patterns to wear together: ",FALSE,2,NA,2017-08-05 18:15:35,FALSE,NA,"893898293687853057",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"152","An unexpected take on the @Nike Air Force 1, courtesy of Comme des Garons:  ",FALSE,6,NA,2017-08-01 11:56:58,FALSE,NA,"892353457293807616",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",3,FALSE,FALSE,NA,NA
"153","@KylieChuaLiu Hi,Unfortunately we do not have any promotions running at present. Please keeping checking for updates! Thanks, Farfetch",FALSE,0,"KylieChuaLiu",2017-07-31 03:05:23,FALSE,"891127199146721280","891857295340163072","514046412","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"154","Is there anything better than brand new Gucci? Brand new Gucci Kids of course: ",FALSE,4,NA,2017-07-30 22:30:18,FALSE,NA,"891788066431672321",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"155","We're in a new season state of mindsee what we've got our eye on: ",FALSE,4,NA,2017-07-30 21:43:06,FALSE,NA,"891776188179501056",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"156","Make your statement this season in @OffWht's unmistakable logo: ",FALSE,6,NA,2017-07-30 01:44:20,FALSE,NA,"891474507495505924",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"157","The Raf Simons aesthetic is unmistakable. Get a piece of the Mapplethorpe collection before it's gone: ",FALSE,4,NA,2017-07-29 20:14:41,TRUE,NA,"891391548830744576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"158","The best bags this season come in the most unexpected shapes. @BALENCIAGA ",FALSE,7,NA,2017-07-28 10:05:13,FALSE,NA,"890875786064011265",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"159","Consider this your definitive guide to the new season: ",FALSE,3,NA,2017-07-27 17:58:40,FALSE,NA,"890632544617496576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"160","@SW6God All prices are defined by our independent partner.Thank you for your understanding.Thanks,Farfetch",FALSE,0,"SW6God",2017-07-27 02:49:40,FALSE,"890315142461784064","890403787936083968","273589831","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"161","@SW6God Hi, unfortunately we do not price match with other sites. Farfetch is an online platform.",FALSE,0,"SW6God",2017-07-27 02:46:37,FALSE,"890315142461784064","890403019648577536","273589831","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"162","Your new wardrobe inspiration is waiting. ",FALSE,1,NA,2017-07-24 20:12:09,FALSE,NA,"889578973272850433",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","farfetch",0,FALSE,FALSE,NA,NA
"163","What's your go-to travel suitcase?",FALSE,2,NA,2017-07-23 23:05:01,FALSE,NA,"889260090032889860",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"164","Hang on to these standout totes this season: ",FALSE,2,NA,2017-07-23 21:25:16,FALSE,NA,"889234986200702976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"165","A packing list for the traveller with refined taste: ",FALSE,4,NA,2017-07-23 21:14:09,FALSE,NA,"889232186934743040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"166","From @gucci to @kenzo, find your favourite brands in tiny sizes for your little one: ",FALSE,1,NA,2017-07-23 20:05:40,FALSE,NA,"889214953454018561",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"167","Your definitive guide to the best boots of the season: @sergiorossi @StellaMcCartney ",FALSE,2,NA,2017-07-22 21:55:09,TRUE,NA,"888880117589712898",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"168","Hard-to-find pieces from cult labels all in one place: ",FALSE,3,NA,2017-07-22 20:50:08,FALSE,NA,"888863757128134656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"169","Vintage is always a good idea: ",FALSE,5,NA,2017-07-22 19:50:09,FALSE,NA,"888848659596673025",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"170","The new season @givenchy collection veers pretty, but with an edge: ",FALSE,4,NA,2017-07-22 17:37:33,FALSE,NA,"888815292750716930",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"171","Have you seen what's #NewIn on Farfetch today? @OffWht @Balmain @Palm_Angels ",FALSE,90,NA,2017-07-19 19:11:24,FALSE,NA,"887751745497161728",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",24,FALSE,FALSE,NA,NA
"172","Which collaboration has caught your eye?  #RihannaxManolo #ZaynxVersus #VansxPeanuts",FALSE,1,NA,2017-07-17 10:08:18,FALSE,NA,"886890293299204096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",2,FALSE,FALSE,NA,NA
"173","Vintage is always a good idea: ",FALSE,6,NA,2017-07-16 19:50:34,FALSE,NA,"886674437310828545",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"174","Electrify your wardrobe with a little help from @neilbarrett's lightning bolts: ",FALSE,5,NA,2017-07-15 22:35:06,FALSE,NA,"886353457954926592",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"175","Don't miss a single show-stopping #Couture moment. Follow us on Instagram for an inside look with @KevinTachman: ",FALSE,6,NA,2017-07-06 10:52:48,TRUE,NA,"882915225254678529",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"176","Every wardrobe needs a little drama. Channel the #Couture state of mind with our eveningwear edit: ",FALSE,7,NA,2017-07-02 22:30:50,TRUE,NA,"881641340379045888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",2,FALSE,FALSE,NA,NA
"177","Paris Couture has arrived! What are you looking forward to?",FALSE,4,NA,2017-07-02 14:56:10,FALSE,NA,"881526919027597313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"178","#PUMAxStampd, @VANS_66 x Peanuts, #ZaynXVersus and morethe menswear designer collaborations you need to know about ",FALSE,66,NA,2017-07-01 17:05:16,TRUE,NA,"881197022681985025",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",69,FALSE,FALSE,NA,NA
"179","Snap up a piece of #zaynxversus before it's gone: @zaynmalik @Versace ",FALSE,445,NA,2017-07-01 15:20:12,FALSE,NA,"881170581214949376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",290,FALSE,FALSE,NA,NA
"180","Our favourite prints of the season immortalized by @TanyaLing: ",FALSE,3,NA,2017-07-01 13:24:27,FALSE,NA,"881141449378734085",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
