"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"181","Have you seen what's #NewIn on Farfetch this week? @MaisonValentino @MNZstore ",FALSE,11,NA,2017-06-29 22:00:38,TRUE,NA,"880546577433198598",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"182","After that break-out Fall 2016 Sies Marjan collection, it just keeps getting better: ",FALSE,4,NA,2017-06-28 22:39:08,FALSE,NA,"880193877893894145",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"183","Are you following us on Instagram yet? ",FALSE,11,NA,2017-06-28 09:04:59,FALSE,NA,"879988992132775936",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","farfetch",2,FALSE,FALSE,NA,NA
"184","From sunrise to sunset, what to wear on your summer escape to the Cyclades: ",FALSE,4,NA,2017-06-28 05:00:25,FALSE,NA,"879927444794482688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"185","No better time than #NationalSunglassesDay to find your perfect frames: @supersunglasses ",FALSE,6,NA,2017-06-28 00:50:01,TRUE,NA,"879864427671171072",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",3,FALSE,FALSE,NA,NA
"186","@aaa1980 Hello.we are sorry to hear your situation.Please let us know your registered mail address or order number via direct message?",FALSE,0,"aaa1980",2017-06-26 01:02:49,FALSE,"878127595983917056","879142873744191488","848336246149611520","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"187","What's your favourite holiday activity?",FALSE,5,NA,2017-06-25 21:43:38,FALSE,NA,"879092746300116993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",3,FALSE,FALSE,NA,NA
"188","Keep this new @Sophie_Hulme shoulder bag under lock and key: ",FALSE,5,NA,2017-06-25 13:45:08,FALSE,NA,"878972328604041216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"189","It's never too early to start stocking up on next season's most-wanted pieces @ami ",FALSE,2,NA,2017-06-25 10:40:06,TRUE,NA,"878925763185192960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"190","When your summer wardrobe essentials come in mini-me sizes: @StellaMcCartney @dolcegabbana ",FALSE,5,NA,2017-06-25 07:50:07,TRUE,NA,"878882984979554304",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"191","Blazers aren't just for the boardroombutton up for a night out: @dolcegabbana @YSL ",FALSE,8,NA,2017-06-24 21:36:02,FALSE,NA,"878728447681495040",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"192","Try a new take on florals with @Fendi this season: ",FALSE,1,NA,2017-06-24 18:20:09,FALSE,NA,"878679151804329984",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"193","Let @McQueen's subversive pieces add some drama to your summer wardrobe: ",FALSE,6,NA,2017-06-24 17:34:12,FALSE,NA,"878667586178830336",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",1,FALSE,FALSE,NA,NA
"194","Next season, its all about the lady in red. Discover 4 more transitional trends to invest in now: ",FALSE,4,NA,2017-06-23 11:40:53,TRUE,NA,"878216287180083201",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",0,FALSE,FALSE,NA,NA
"195","A new take on the label's glove clutch, #PerrinxZaha integrates @zahahadiddesign's signature sculptural details: ",FALSE,14,NA,2017-06-21 00:42:32,TRUE,NA,"877325831088906242",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","farfetch",10,FALSE,FALSE,NA,NA
"196","What's on your Farfetch Wishlist right now?",FALSE,3,NA,2017-06-18 22:26:50,FALSE,NA,"876566902553939975",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"197","Hurry! Don't miss out on this week's bestsellers: @givenchy ",FALSE,7,NA,2017-06-18 16:58:01,FALSE,NA,"876484154866765824",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"198","Do you know #DodoBarOr? Follow in @CandiceLake's footsteps and discover these care-free luxe cotton dresses: ",FALSE,7,NA,2017-06-18 14:30:01,TRUE,NA,"876446909606629376",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"199","Velvet slippers fit for a king.  Give dad the royal treatment this #FathersDay with @dolcegabbana: ",FALSE,7,NA,2017-06-18 13:35:01,TRUE,NA,"876433070118797314",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"200","Do yourself a favor and slip into a new summer mule: @marniofficial @AlexanderWangNY ",FALSE,3,NA,2017-06-17 15:45:09,TRUE,NA,"876103427843125249",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"201","Every man could use a touch of #PittiUomo-worthy tailoring in his wardrobe: ",FALSE,5,NA,2017-06-17 14:30:01,TRUE,NA,"876084522504376320",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"202","Get your frills this summer: @Philosophy1984 @CtznsOfHumanity @DVF ",FALSE,6,NA,2017-06-17 13:10:04,FALSE,NA,"876064400175706113",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"203","Proud to announce our global content &amp; commerce partnership with @CondeNast. Joining from @styledotcom? Your luxury ",FALSE,28,NA,2017-06-13 09:57:12,TRUE,NA,"874566312743317505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",13,FALSE,FALSE,NA,NA
"204","Sun's out!  Find your perfect frame on Farfetch: @GarrettLeight @YSL @ThomBrowneNY ",FALSE,9,NA,2017-06-11 21:49:31,FALSE,NA,"874020798104776706",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"205","Which summer celebration are you most looking forward to from our Hot List? ",FALSE,2,NA,2017-06-11 21:06:46,FALSE,NA,"874010038695841795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"206","Ready for new season now? It's never too early to start stocking up: @amiparis @jimmychoo ",FALSE,12,NA,2017-06-11 16:00:03,TRUE,NA,"873932854014746625",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"207","When in doubt, go vintage: ",FALSE,11,NA,2017-06-11 15:03:01,FALSE,NA,"873918500057882624",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"208","Lend a rock 'n' roll edge to your wardrobe by snapping up the latest Yves Saint Laurent: ",FALSE,5,NA,2017-06-11 14:50:37,FALSE,NA,"873915378740715520",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"209","Emerging Georgia-based handbag label 711 has just the slightly kitschy top handle bag you never knew you needed: ",FALSE,2,NA,2017-06-10 22:57:01,TRUE,NA,"873675399460507649",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"210","Farfetch Menswear Buying Manager Reece Crisp has taken over our Instagram Story to show you the real #LCM: ",FALSE,1,NA,2017-06-10 17:05:01,TRUE,NA,"873586812970827776",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"211","The best way to show off those new #Chloe shoes is with a twirl.  @collagevintage ",FALSE,5,NA,2017-06-10 16:00:03,FALSE,NA,"873570464152645632",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"212","Hurry, this season's best sellers won't be around for long: @OffWht @givenchy ",FALSE,12,NA,2017-06-10 14:06:06,FALSE,NA,"873541788136505344",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",7,FALSE,FALSE,NA,NA
"213","Look back to #MBFWA to inspire your summer style essentials: ",FALSE,3,NA,2017-06-09 11:32:32,FALSE,NA,"873140753127682049",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"214","Don't miss out on the season's most-wanted piecesthey won't be around for long: ",FALSE,2,NA,2017-06-07 08:59:59,TRUE,NA,"872377587699511296",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"215","Have you found the perfect Father's Day gift for Dad yet?",FALSE,1,NA,2017-06-04 22:55:39,FALSE,NA,"871500725263765504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"216","Welcome to the Farfetch Sneaker Shop: @Margiela @amiparis @LANVINofficial ",FALSE,3,NA,2017-06-04 18:00:06,FALSE,NA,"871426347645665281",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"217","Get inspired by those who've found #TheOne this season. For @joannahalpin, it's @JW_ANDERSON. Discover more: ",FALSE,1,NA,2017-06-04 16:41:57,TRUE,NA,"871406682177458176",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"218","Even the busiest  can find #TheOne @dolcegabbana bag on Farfetch: ",FALSE,9,NA,2017-06-03 19:11:06,FALSE,NA,"871081828215644161",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"219","Wedding season has begun! Are you ready? Find your new tailored essentials: @neilbarrett ",FALSE,2,NA,2017-06-03 18:06:06,TRUE,NA,"871065470023200768",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"220","Over 560 new arrivals on Farfetch guaranteed to heat up your summer: @EmilioPucci ",FALSE,6,NA,2017-06-03 16:50:03,TRUE,NA,"871046332164833281",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"221","From pineapples to palm trees, @dolcegabbana has all the punchy prints we're after this summer: ",FALSE,8,NA,2017-06-03 13:05:03,TRUE,NA,"870989709954215936",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"222","From @BrookeShields to Donna Summerthese are our 5 favourite style icons of the summer: ",FALSE,67,NA,2017-06-03 10:46:54,FALSE,NA,"870954943921913857",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",12,FALSE,FALSE,NA,NA
"223","The Store of the Future will never be finished. Our own Jeff Fowler talks to @glossyco: ",FALSE,6,NA,2017-06-02 08:33:36,FALSE,NA,"870559009048326144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",2,FALSE,FALSE,NA,NA
"224","Ready for a vacation? Make this your best-dressed trip ever with our summer style advice: ",FALSE,2,NA,2017-06-01 19:14:01,FALSE,NA,"870357788492517377",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"225","Neon dreams, courtesy of @AlexanderWangNY: ",FALSE,3,NA,2017-05-30 13:12:42,FALSE,NA,"869542084721741825",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"226","@OnceFamily4ever ",FALSE,1,"OnceFamily4ever",2017-05-28 21:38:16,FALSE,"868940739966881792","868944537368096768","1495313450","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",1,FALSE,FALSE,NA,NA
"227","Fill in the blank: A long weekend is best spent  ___________.",FALSE,1,NA,2017-05-28 21:15:45,FALSE,NA,"868938870460743680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"228","Celebrate Race Day in style with @givenchy's aptly checkered slip-ons: ",FALSE,7,NA,2017-05-28 20:12:48,FALSE,NA,"868923028515807235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",3,FALSE,FALSE,NA,NA
"229","Give in to your inner minimalist this summer. Discover modern dresses from @OffWht, @marniofficial, @JW_ANDERSON: ",FALSE,19,NA,2017-05-27 13:07:04,TRUE,NA,"868453499612385280",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",7,FALSE,FALSE,NA,NA
"230","Is it time for a new watch?  @fortyfiveten @Fossil ",FALSE,1,NA,2017-05-27 10:01:04,FALSE,NA,"868406691955658752",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"231","Tie-dye has come a long way since the swinging sixties. Here, 6 ways to wear the psychedelic print this season: ",FALSE,1,NA,2017-05-26 21:30:01,TRUE,NA,"868217687175987201",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"232","From woven to wickerfind your perfect beach bag just in time for summer: @dolcegabbana ",FALSE,1,NA,2017-05-26 19:54:29,FALSE,NA,"868193643705888768",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"233","Summer's surf-inspired trend gets a perfect 10 in our book! Get the look: ",FALSE,1,NA,2017-05-25 23:51:49,FALSE,NA,"867890983475851268",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"234","560 new season pieces and countingdiscover the latest arrivals on Farfetch and find #TheOne for you: ",FALSE,5,NA,2017-05-23 23:25:05,TRUE,NA,"867159478990491648",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"235","Do these come in our size? Shop new swimwear for girls: Shop new swimwear for boys: ",FALSE,1,NA,2017-05-21 22:46:29,TRUE,NA,"866424990824005634",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"236","Meet some of Japan's coolestand most creativemenswear labels right now: ",FALSE,5,NA,2017-05-21 22:32:54,FALSE,NA,"866421572839632897",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",2,FALSE,FALSE,NA,NA
"237","Can you handle #Cannes? Don't miss @MartaPozzan's takeover on our Instagram Storystraight from the French Riviera: ",FALSE,3,NA,2017-05-21 21:47:54,TRUE,NA,"866410246796967936",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"238","What's your go-to Saturday night shoe?",FALSE,0,NA,2017-05-20 20:13:05,FALSE,NA,"866023997812637696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"239","A little volume goes a long way in your wardrobe. (Right, @JaimeRidge24 and @JessicaKahawaty?) See more from #MBFWA ",FALSE,5,NA,2017-05-19 23:14:30,TRUE,NA,"865707264921014272",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"240","A great jacket is a great jacket, whatever the weather. Here, 3 styles you need now: ",FALSE,3,NA,2017-05-19 20:31:02,FALSE,NA,"865666126700838913",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"241","From Solace architectural staples to @StellaMcCartney space-age accessories, invest in these future classics now: ",FALSE,1,NA,2017-05-18 22:26:32,TRUE,NA,"865332803956858880",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"242","Like @TheHautePursuit, find your perfect piece on Farfetch. Share using #TheOne and we just might feature you here: ",FALSE,6,NA,2017-05-17 12:30:01,TRUE,NA,"864820300139159552",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"243","560 new pieces and counting! Don't miss out on the latest arrivals on Farfetch: ",FALSE,6,NA,2017-05-17 10:55:55,FALSE,NA,"864796619182657536",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"244","When you find #TheOne, you just know. For @AnselElgort, it was this @OffWht bomber jacket: ",FALSE,19,NA,2017-05-15 23:40:29,TRUE,NA,"864264250977550338",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",7,FALSE,FALSE,NA,NA
"245","Enlist the expertise of @vogueaustralias Kate Darvill for an editor's take on this season's key purchases: ",FALSE,3,NA,2017-05-14 22:20:52,TRUE,NA,"863881827001528321",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"246","Your definitive guide to the 6 cult sneakers of the season: ",FALSE,2,NA,2017-05-14 21:09:02,FALSE,NA,"863863749853184000",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",5,FALSE,FALSE,NA,NA
"247","Is there anything cuter than that signature @Burberry check in a mini-me size?
 ",FALSE,8,NA,2017-05-14 20:08:34,FALSE,NA,"863848532914167808",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",3,FALSE,FALSE,NA,NA
"248","What's your dream summer getaway?",FALSE,0,NA,2017-05-13 20:42:25,FALSE,NA,"863494662895673348",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",1,FALSE,FALSE,NA,NA
"249","Treat yourself with a pair of truly show-stopping shoes: @alexandrebirman @GZanottiDesign ",FALSE,7,NA,2017-04-17 12:30:04,TRUE,NA,"853948673725779968",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",4,FALSE,FALSE,NA,NA
"250","Lounge in style this holiday weekend with @Margiela (and @ThomBrowneNY ( ",FALSE,5,NA,2017-04-17 08:38:01,TRUE,NA,"853890279874736132",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"251","@SpTheGhost60 Hello, we're sorry - our phone line should be fully functioning for you! May you please send us a DM with your inquiry?",FALSE,0,"SpTheGhost60",2017-04-16 17:49:15,FALSE,"853249103723212802","853666614159527937","584925995","<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>","farfetch",0,FALSE,FALSE,NA,NA
"252","Make your spring wardrobe bloom with @EtroOfficial's latest prints: ",FALSE,10,NA,2017-04-16 12:00:01,FALSE,NA,"853578725497212929",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",4,FALSE,FALSE,NA,NA
"253","Take a cue from Cleo the Bunny and stop and smell the flowers this #Easter. (Preferably from a @MANSURGAVRIEL bag: ",FALSE,4,NA,2017-04-16 11:00:01,TRUE,NA,"853563627193995264",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"254","In 1950, 4 women set out to make high-quality childrenswear infused with a mother's love. Today, this is Familiar: ",FALSE,3,NA,2017-04-15 10:00:04,TRUE,NA,"853186151267667968",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"255","560 new reasons to make room in your spring wardrobe: #NewIn @YSL @jacquemus @ELLERY_LAND ",FALSE,7,NA,2017-04-15 07:41:31,FALSE,NA,"853151283972374533",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",1,FALSE,FALSE,NA,NA
"256","5 of @PaulSmithDesigns biggest fans share their sartorial stories: ",FALSE,1,NA,2017-04-14 14:56:01,FALSE,NA,"852898242828394497",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",0,FALSE,FALSE,NA,NA
"257","Take a look back at highlights from #FarfetchOS with @Farfetch_jose, @iamwill, @miraduma and more. #ICYMI ",FALSE,12,NA,2017-04-14 12:45:17,TRUE,NA,"852865342313566208",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",5,FALSE,FALSE,NA,NA
"258","Loafers or mules? Silver or black? Monogrammed or not? Create #TheOne custom @NKirkwoodLondon Beya flats for you: ",FALSE,6,NA,2017-04-14 10:51:12,TRUE,NA,"852836631157456896",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","farfetch",4,FALSE,FALSE,NA,NA
"259","@fcourt ",FALSE,0,"fcourt",2017-04-13 15:10:09,FALSE,"852515665097445382","852539410604326912","1024431","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farfetch",0,FALSE,FALSE,NA,NA
"260","That's a wrap on #FarfetchOS! ICYMI, follow us on Facebook to catch up on today's panel discussions. ",FALSE,1,NA,2017-04-12 16:42:42,FALSE,NA,"852200315046809601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",1,FALSE,FALSE,NA,NA
"261","Go behind the scenes at #FarfetchOS on our Instagram Storiesand tune in for an exclusive look at the Store of the Future LIVE at 6pm GMT.",FALSE,1,NA,2017-04-12 16:28:07,FALSE,NA,"852196641461456896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",1,FALSE,FALSE,NA,NA
"262","F90 is here! The new 90-min store-to-door delivery service launches exclusively with @gucci in 10 cities worldwide: ",FALSE,41,NA,2017-04-12 16:10:38,TRUE,NA,"852192242299285505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",20,FALSE,FALSE,NA,NA
"263","Quoted at #FarfetchOS: ",FALSE,5,NA,2017-04-12 14:58:55,FALSE,NA,"852174196461510656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"264","#FarfetchOS LIVE on FacebookHow Technology is Shaping The Future of Fashion moderated by @WiredUK's @iRowan: ",FALSE,7,NA,2017-04-12 14:20:10,FALSE,NA,"852164442263572480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
"265","Don't miss @iamwill, @buro24_7's @miraduma, All Saints' William Kim and @google's Maria McClay! Head to Facebook at 3:30pm GMT. #FarfetchOS",FALSE,8,NA,2017-04-12 13:51:08,FALSE,NA,"852157136658456576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"266","Quoted at #FarfetchOS: ",FALSE,33,NA,2017-04-12 12:55:42,FALSE,NA,"852143185442820101",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",5,FALSE,FALSE,NA,NA
"267","#FarfetchOS panel How Digital is Eating The World moderated by @L2_Digital's @ashleytolb is LIVE on Facebook: ",FALSE,2,NA,2017-04-12 11:40:07,FALSE,NA,"852124165142306817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"268","Don't miss @shak @gordray @WillShu203 &amp; more at #FarfetchOS! Tune in to Facebook at 12:40pm GMT @Spotify @instagram @Deliveroo @HuaweiMobile",FALSE,18,NA,2017-04-12 10:47:24,FALSE,NA,"852110901092155392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",4,FALSE,FALSE,NA,NA
"269","Quoted at #FarfetchOS: ",FALSE,5,NA,2017-04-12 10:15:45,FALSE,NA,"852102934112460805",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",3,FALSE,FALSE,NA,NA
"270","Quoted at #FarfetchOS: ",FALSE,3,NA,2017-04-12 09:46:30,FALSE,NA,"852095573658402816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",0,FALSE,FALSE,NA,NA
"271","Quoted at #FarfetchOS: ",FALSE,11,NA,2017-04-12 09:36:10,FALSE,NA,"852092974200758272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",6,FALSE,FALSE,NA,NA
"272","Quoted at #FarfetchOS: ",FALSE,8,NA,2017-04-12 09:23:50,FALSE,NA,"852089867442020352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",2,FALSE,FALSE,NA,NA
"273","Today marks our inaugural #FarfetchOS conference at the @DesignMuseum! Follow along right here as we look towards t ",FALSE,36,NA,2017-04-12 06:58:34,TRUE,NA,"852053310672687104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","farfetch",13,FALSE,FALSE,NA,NA
